provinsi,daerah,jenis,tahun,peng,peng_asli,cluster
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2019,709405.0,709405.0,1
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2020,753188.0,753188.0,1
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2021,764266.0,764266.0,1
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2022,781204.0,781204.0,1
SUMATERA BARAT,PERKOTAAN,TOTAL,2007,508232.0,508232.0,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2008,513794.0,513794.0,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2009,585115.0,585115.0,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2010,670809.0,670809.0,1
SUMATERA BARAT,PERKOTAAN,TOTAL,2011,794462.0,794462.0,1
SUMATERA BARAT,PERKOTAAN,TOTAL,2012,839867.0,839867.0,1
SUMATERA BARAT,PERKOTAAN,TOTAL,2013,967058.0,967058.0,1
SUMATERA BARAT,PERKOTAAN,TOTAL,2014,1027715.0,1027715.0,1
SUMATERA BARAT,PERKOTAAN,TOTAL,2015,1088499.0,1088499.0,1
SUMATERA BARAT,PERKOTAAN,TOTAL,2016,1194320.0,1194320.0,1
SUMATERA BARAT,PERKOTAAN,TOTAL,2017,1264997.0,1264997.0,1
SUMATERA BARAT,PERKOTAAN,TOTAL,2018,1369150.0,1369150.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,358338.0,358338.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,390870.0,390870.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,419853.0,419853.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,461404.0,461404.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,472428.0,472428.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,537236.0,537236.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,584045.0,584045.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,604871.0,604871.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,609257.0,609257.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,644852.0,644852.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,668029.0,668029.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,716261.0,716261.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,282009.0,282009.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,290521.0,290521.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,337956.0,337956.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,351576.0,351576.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,422275.0,422275.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,447789.0,447789.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,469758.0,469758.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,543759.0,543759.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,555620.0,555620.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,590197.0,590197.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,613628.0,613628.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,626723.0,626723.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2011,640348.0,640348.0,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2012,681391.0,681391.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2013,757809.0,757809.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2014,812980.0,812980.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2015,894703.0,894703.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2016,985025.0,985025.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2017,1053803.0,1053803.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2018,1148630.0,1148630.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2019,1164878.0,1164878.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2020,1235050.0,1235050.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2021,1281658.0,1281658.0,1
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2022,1342985.0,1342985.0,1
RIAU,PERDESAAN,MAKANAN,2007,217296.0,217296.0,0
RIAU,PERDESAAN,MAKANAN,2008,237941.0,237941.0,0
RIAU,PERDESAAN,MAKANAN,2009,263542.99999999994,263543.0,0
RIAU,PERDESAAN,MAKANAN,2010,276157.0,276157.0,0
RIAU,PERDESAAN,MAKANAN,2011,360996.0,360996.0,0
RIAU,PERDESAAN,MAKANAN,2012,372308.0,372308.0,0
RIAU,PERDESAAN,MAKANAN,2013,418560.0,418560.0,0
RIAU,PERDESAAN,MAKANAN,2014,432629.0,432629.0,0
RIAU,PERDESAAN,MAKANAN,2015,472756.0,472756.0,0
RIAU,PERDESAAN,MAKANAN,2016,529182.0,529182.0,0
RIAU,PERDESAAN,MAKANAN,2017,577172.0,577172.0,0
RIAU,PERDESAAN,MAKANAN,2018,569382.0,569382.0,0
RIAU,PERDESAAN,MAKANAN,2019,581820.0,581820.0,0
RIAU,PERDESAAN,MAKANAN,2020,616148.0,616148.0,0
RIAU,PERDESAAN,MAKANAN,2021,643925.0,643925.0,0
RIAU,PERDESAAN,MAKANAN,2022,687965.0,687965.0,1
RIAU,PERDESAAN,NONMAKANAN,2007,172328.0,172328.0,0
RIAU,PERDESAAN,NONMAKANAN,2008,187452.0,187452.0,0
RIAU,PERDESAAN,NONMAKANAN,2009,226950.0,226950.0,0
RIAU,PERDESAAN,NONMAKANAN,2010,199219.0,199219.0,0
RIAU,PERDESAAN,NONMAKANAN,2011,282024.0,282024.0,0
RIAU,PERDESAAN,NONMAKANAN,2012,307100.0,307100.0,0
RIAU,PERDESAAN,NONMAKANAN,2013,297984.0,297984.0,0
RIAU,PERDESAAN,NONMAKANAN,2014,304855.0,304855.0,0
RIAU,PERDESAAN,NONMAKANAN,2015,413929.0,413929.0,0
RIAU,PERDESAAN,NONMAKANAN,2016,415428.0,415428.0,0
RIAU,PERDESAAN,NONMAKANAN,2017,422216.0,422216.0,0
RIAU,PERDESAAN,NONMAKANAN,2018,482077.0,482077.0,0
RIAU,PERDESAAN,NONMAKANAN,2019,483155.0,483155.0,0
RIAU,PERDESAAN,NONMAKANAN,2020,511937.0,511937.0,0
RIAU,PERDESAAN,NONMAKANAN,2021,538482.0,538482.0,0
RIAU,PERDESAAN,NONMAKANAN,2022,564974.0,564974.0,0
RIAU,PERDESAAN,TOTAL,2007,389624.0,389624.0,0
RIAU,PERDESAAN,TOTAL,2008,425393.0,425393.0,0
RIAU,PERDESAAN,TOTAL,2009,490493.0,490493.0,0
RIAU,PERDESAAN,TOTAL,2010,475376.0,475376.0,0
RIAU,PERDESAAN,TOTAL,2011,643019.0,643019.0,0
RIAU,PERDESAAN,TOTAL,2012,679408.0,679408.0,1
RIAU,PERDESAAN,TOTAL,2013,716544.0,716544.0,1
RIAU,PERDESAAN,TOTAL,2014,737484.0,737484.0,1
RIAU,PERDESAAN,TOTAL,2015,886685.0,886685.0,1
RIAU,PERDESAAN,TOTAL,2016,944611.0,944611.0,1
RIAU,PERDESAAN,TOTAL,2017,999389.0,999389.0,1
RIAU,PERDESAAN,TOTAL,2018,1051459.0,1051459.0,1
RIAU,PERDESAAN,TOTAL,2019,1064975.0,1064975.0,1
RIAU,PERDESAAN,TOTAL,2020,1128085.0,1128085.0,1
RIAU,PERDESAAN,TOTAL,2021,1182408.0,1182408.0,1
RIAU,PERDESAAN,TOTAL,2022,1252939.0,1252939.0,1
RIAU,PERKOTAAN,MAKANAN,2007,266597.0,266597.0,0
RIAU,PERKOTAAN,MAKANAN,2008,285064.0,285064.0,0
RIAU,PERKOTAAN,MAKANAN,2009,328636.0,328636.0,0
RIAU,PERKOTAAN,MAKANAN,2010,356537.0,356537.0,0
RIAU,PERKOTAAN,MAKANAN,2011,424696.0,424696.0,0
RIAU,PERKOTAAN,MAKANAN,2012,525993.0,525993.0,0
RIAU,PERKOTAAN,MAKANAN,2013,546166.0,546166.0,0
RIAU,PERKOTAAN,MAKANAN,2014,558444.0,558444.0,0
RIAU,PERKOTAAN,MAKANAN,2015,530836.0,530836.0,0
RIAU,PERKOTAAN,MAKANAN,2016,599303.0,599303.0,0
RIAU,PERKOTAAN,MAKANAN,2017,643136.0,643136.0,0
RIAU,PERKOTAAN,MAKANAN,2018,644937.0,644937.0,0
RIAU,PERKOTAAN,MAKANAN,2019,680685.0,680685.0,1
RIAU,PERKOTAAN,MAKANAN,2020,744846.0,744846.0,1
RIAU,PERKOTAAN,MAKANAN,2021,714406.0,714406.0,1
RIAU,PERKOTAAN,MAKANAN,2022,794813.0,794813.0,1
RIAU,PERKOTAAN,NONMAKANAN,2007,326635.0,326635.0,0
RIAU,PERKOTAAN,NONMAKANAN,2008,328559.0,328559.0,0
RIAU,PERKOTAAN,NONMAKANAN,2009,329662.0,329662.0,0
RIAU,PERKOTAAN,NONMAKANAN,2010,362172.0,362172.0,0
RIAU,PERKOTAAN,NONMAKANAN,2011,503248.0,503248.0,0
RIAU,PERKOTAAN,NONMAKANAN,2012,554568.0,554568.0,0
RIAU,PERKOTAAN,NONMAKANAN,2013,587504.0,587504.0,0
RIAU,PERKOTAAN,NONMAKANAN,2014,632006.0,632006.0,0
RIAU,PERKOTAAN,NONMAKANAN,2015,661673.0,661673.0,1
RIAU,PERKOTAAN,NONMAKANAN,2016,701840.0,701840.0,1
RIAU,PERKOTAAN,NONMAKANAN,2017,661941.0,661941.0,1
RIAU,PERKOTAAN,NONMAKANAN,2018,744298.0,744298.0,1
RIAU,PERKOTAAN,NONMAKANAN,2019,800946.0,800946.0,1
RIAU,PERKOTAAN,NONMAKANAN,2020,909577.0,909577.0,1
RIAU,PERKOTAAN,NONMAKANAN,2021,868308.0,868308.0,1
RIAU,PERKOTAAN,NONMAKANAN,2022,887487.0,887487.0,1
RIAU,PERKOTAAN,TOTAL,2007,593232.0,593232.0,0
RIAU,PERKOTAAN,TOTAL,2008,613623.0,613623.0,0
RIAU,PERKOTAAN,TOTAL,2009,658298.0,658298.0,1
RIAU,PERKOTAAN,TOTAL,2010,718709.0,718709.0,1
RIAU,PERKOTAAN,TOTAL,2011,927943.0,927943.0,1
RIAU,PERKOTAAN,TOTAL,2012,1080560.0,1080560.0,1
RIAU,PERKOTAAN,TOTAL,2013,1133670.0,1133670.0,1
RIAU,PERKOTAAN,TOTAL,2014,1190450.0,1190450.0,1
RIAU,PERKOTAAN,TOTAL,2015,1192509.0,1192509.0,1
RIAU,PERKOTAAN,TOTAL,2016,1301143.0,1301143.0,1
RIAU,PERKOTAAN,TOTAL,2017,1305078.0,1305078.0,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2011,385949.0,385949.0,0
RIAU,PERDESAANPERKOTAAN,MAKANAN,2012,432511.0,432511.0,0
RIAU,PERDESAANPERKOTAAN,MAKANAN,2013,468503.0,468503.0,0
RIAU,PERDESAANPERKOTAAN,MAKANAN,2014,481965.0,481965.0,0
RIAU,PERDESAANPERKOTAAN,MAKANAN,2015,495322.0,495322.0,0
RIAU,PERDESAANPERKOTAAN,MAKANAN,2016,556747.0,556747.0,0
RIAU,PERDESAANPERKOTAAN,MAKANAN,2017,603401.0,603401.0,0
RIAU,PERDESAANPERKOTAAN,MAKANAN,2018,599873.0,599873.0,0
RIAU,PERDESAANPERKOTAAN,MAKANAN,2019,621747.0,621747.0,0
RIAU,PERDESAANPERKOTAAN,MAKANAN,2020,668073.0,668073.0,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2021,672142.0,672142.0,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2022,730825.0,730825.0,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2011,368685.0,368685.0,0
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2012,404040.0,404040.0,0
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2013,411298.0,411298.0,0
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2014,433141.0,433141.0,0
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2015,510187.0,510187.0,0
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2016,528018.0,528018.0,0
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2017,517536.0,517536.0,0
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2018,587899.0,587899.0,0
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2019,611497.0,611497.0,0
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2020,672372.0,672372.0,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2021,670527.0,670527.0,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2022,694345.0,694345.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2011,754634.0,754634.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2012,836550.0,836550.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2013,879801.0,879801.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2014,915106.0,915106.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2015,1005509.0,1005509.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2016,1084765.0,1084765.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2017,1120937.0,1120937.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2018,1187772.0,1187772.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2019,1233245.0,1233245.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2020,1340446.0,1340446.0,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2021,1342670.0,1342670.0,1
JAMBI,PERDESAAN,MAKANAN,2007,179471.99999999994,179472.0,0
JAMBI,PERDESAAN,MAKANAN,2008,200524.0,200524.0,0
JAMBI,PERDESAAN,MAKANAN,2009,214071.0,214071.0,0
JAMBI,PERDESAAN,MAKANAN,2010,259432.0,259432.0,0
JAMBI,PERDESAAN,MAKANAN,2011,312286.0,312286.0,0
JAMBI,PERDESAAN,MAKANAN,2012,319040.0,319040.0,0
JAMBI,PERDESAAN,MAKANAN,2013,361209.0,361209.0,0
JAMBI,PERDESAAN,MAKANAN,2014,374885.0,374885.0,0
JAMBI,PERDESAAN,MAKANAN,2015,412871.0,412871.0,0
JAMBI,PERDESAAN,MAKANAN,2016,437980.0,437980.0,0
JAMBI,PERDESAAN,MAKANAN,2017,504542.0,504542.0,0
JAMBI,PERDESAAN,MAKANAN,2018,523147.0,523147.0,0
JAMBI,PERDESAAN,MAKANAN,2019,525933.0,525933.0,0
JAMBI,PERDESAAN,MAKANAN,2020,565807.0,565807.0,0
JAMBI,PERDESAAN,MAKANAN,2021,584662.0,584662.0,0
JAMBI,PERDESAAN,MAKANAN,2022,639512.0,639512.0,0
JAMBI,PERDESAAN,NONMAKANAN,2007,134530.0,134530.0,0
JAMBI,PERDESAAN,NONMAKANAN,2008,150187.0,150187.0,0
JAMBI,PERDESAAN,NONMAKANAN,2009,142718.0,142718.0,0
JAMBI,PERDESAAN,NONMAKANAN,2010,173699.0,173699.0,0
JAMBI,PERDESAAN,NONMAKANAN,2011,221718.0,221718.0,0
JAMBI,PERDESAAN,NONMAKANAN,2012,235763.0,235763.0,0
JAMBI,PERDESAAN,NONMAKANAN,2013,240070.0,240070.0,0
JAMBI,PERDESAAN,NONMAKANAN,2014,266543.0,266543.0,0
JAMBI,PERDESAAN,NONMAKANAN,2015,349329.0,349329.0,0
JAMBI,PERDESAAN,NONMAKANAN,2016,357591.0,357591.0,0
JAMBI,PERDESAAN,NONMAKANAN,2017,334210.0,334210.0,0
JAMBI,PERDESAAN,NONMAKANAN,2018,424329.0,424329.0,0
JAMBI,PERDESAAN,NONMAKANAN,2019,423707.0,423707.0,0
JAMBI,PERDESAAN,NONMAKANAN,2020,441837.0,441837.0,0
JAMBI,PERDESAAN,NONMAKANAN,2021,475304.0,475304.0,0
JAMBI,PERDESAAN,NONMAKANAN,2022,501511.0,501511.0,0
JAMBI,PERDESAAN,TOTAL,2007,314002.0,314002.0,0
JAMBI,PERDESAAN,TOTAL,2008,350711.0,350711.0,0
JAMBI,PERDESAAN,TOTAL,2009,356789.0,356789.0,0
JAMBI,PERDESAAN,TOTAL,2010,433131.0,433131.0,0
JAMBI,PERDESAAN,TOTAL,2011,534004.0,534004.0,0
JAMBI,PERDESAAN,TOTAL,2012,554802.0,554802.0,0
JAMBI,PERDESAAN,TOTAL,2013,601279.0,601279.0,0
JAMBI,PERDESAAN,TOTAL,2014,641428.0,641428.0,0
JAMBI,PERDESAAN,TOTAL,2015,762199.0,762199.0,1
JAMBI,PERDESAAN,TOTAL,2016,795572.0,795572.0,1
JAMBI,PERDESAAN,TOTAL,2017,838753.0,838753.0,1
JAMBI,PERDESAAN,TOTAL,2018,947478.0,947478.0,1
JAMBI,PERDESAAN,TOTAL,2019,949641.0,949641.0,1
JAMBI,PERDESAAN,TOTAL,2020,1007645.0,1007645.0,1
JAMBI,PERDESAAN,TOTAL,2021,1059967.0,1059967.0,1
JAMBI,PERDESAAN,TOTAL,2022,1141024.0,1141024.0,1
JAMBI,PERKOTAAN,MAKANAN,2007,224889.0,224889.0,0
JAMBI,PERKOTAAN,MAKANAN,2008,209364.0,209364.0,0
JAMBI,PERKOTAAN,MAKANAN,2009,243003.0,243003.0,0
JAMBI,PERKOTAAN,MAKANAN,2010,287309.0,287309.0,0
JAMBI,PERKOTAAN,MAKANAN,2011,351105.0,351105.0,0
JAMBI,PERKOTAAN,MAKANAN,2012,376633.0,376633.0,0
JAMBI,PERKOTAAN,MAKANAN,2013,413120.0,413120.0,0
JAMBI,PERKOTAAN,MAKANAN,2014,469248.0,469248.0,0
JAMBI,PERKOTAAN,MAKANAN,2015,464204.0,464204.0,0
JAMBI,PERKOTAAN,MAKANAN,2016,523615.0,523615.0,0
JAMBI,PERKOTAAN,MAKANAN,2017,611922.0,611922.0,0
JAMBI,PERKOTAAN,MAKANAN,2018,625663.0,625663.0,0
JAMBI,PERKOTAAN,MAKANAN,2019,632452.0,632452.0,0
JAMBI,PERKOTAAN,MAKANAN,2020,640957.0,640957.0,0
JAMBI,PERKOTAAN,MAKANAN,2021,673352.0,673352.0,1
JAMBI,PERKOTAAN,MAKANAN,2022,710704.0,710704.0,1
JAMBI,PERKOTAAN,NONMAKANAN,2007,254446.0,254446.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2008,234962.0,234962.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2009,239804.0,239804.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2010,279662.0,279662.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2011,354921.0,354921.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2012,401337.0,401337.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2013,452634.0,452634.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2014,433134.0,433134.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2015,556527.0,556527.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2016,624606.0,624606.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2017,641117.0,641117.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2018,649402.0,649402.0,0
JAMBI,PERKOTAAN,NONMAKANAN,2019,684518.0,684518.0,1
JAMBI,PERKOTAAN,NONMAKANAN,2020,733847.0,733847.0,1
JAMBI,PERKOTAAN,NONMAKANAN,2021,753362.0,753362.0,1
JAMBI,PERKOTAAN,NONMAKANAN,2022,796193.0,796193.0,1
JAMBI,PERKOTAAN,TOTAL,2007,479335.0,479335.0,0
JAMBI,PERKOTAAN,TOTAL,2008,444326.0,444326.0,0
JAMBI,PERKOTAAN,TOTAL,2009,482807.0,482807.0,0
JAMBI,PERKOTAAN,TOTAL,2010,566971.0,566971.0,0
JAMBI,PERKOTAAN,TOTAL,2011,706026.0,706026.0,1
JAMBI,PERKOTAAN,TOTAL,2012,777970.0,777970.0,1
JAMBI,PERKOTAAN,TOTAL,2013,865754.0,865754.0,1
JAMBI,PERKOTAAN,TOTAL,2014,902382.0,902382.0,1
JAMBI,PERKOTAAN,TOTAL,2015,1020732.0,1020732.0,1
JAMBI,PERKOTAAN,TOTAL,2016,1148221.0,1148221.0,1
JAMBI,PERKOTAAN,TOTAL,2017,1253039.0,1253039.0,1
JAMBI,PERKOTAAN,TOTAL,2018,1275066.0,1275066.0,1
JAMBI,PERKOTAAN,TOTAL,2019,1316970.0,1316970.0,1
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2011,324197.0,324197.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2012,336737.0,336737.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2013,377133.0,377133.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2014,403659.0,403659.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2015,428457.0,428457.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2016,464381.0,464381.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2017,538359.0,538359.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2018,555989.0,555989.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2019,560541.0,560541.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2020,590173.0,590173.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2021,613752.0,613752.0,0
JAMBI,PERDESAANPERKOTAAN,MAKANAN,2022,663020.0,663020.0,1
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2011,262589.0,262589.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2012,286641.0,286641.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2013,305275.0,305275.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2014,317342.0,317342.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2015,412239.0,412239.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2016,439908.0,439908.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2017,430864.0,430864.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2018,496432.0,496432.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2019,508445.0,508445.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2020,536516.0,536516.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2021,566506.0,566506.0,0
JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2022,598816.0,598816.0,0
JAMBI,PERDESAANPERKOTAAN,TOTAL,2011,586786.0,586786.0,0
JAMBI,PERDESAANPERKOTAAN,TOTAL,2012,623378.0,623378.0,0
JAMBI,PERDESAANPERKOTAAN,TOTAL,2013,682409.0,682409.0,1
JAMBI,PERDESAANPERKOTAAN,TOTAL,2014,721001.0,721001.0,1
JAMBI,PERDESAANPERKOTAAN,TOTAL,2015,840696.0,840696.0,1
JAMBI,PERDESAANPERKOTAAN,TOTAL,2016,904289.0,904289.0,1
JAMBI,PERDESAANPERKOTAAN,TOTAL,2017,969224.0,969224.0,1
JAMBI,PERDESAANPERKOTAAN,TOTAL,2018,1052421.0,1052421.0,1
JAMBI,PERDESAANPERKOTAAN,TOTAL,2019,1068986.0,1068986.0,1
JAMBI,PERDESAANPERKOTAAN,TOTAL,2020,1126689.0,1126689.0,1
JAMBI,PERDESAANPERKOTAAN,TOTAL,2021,1180259.0,1180259.0,1
JAMBI,PERDESAANPERKOTAAN,TOTAL,2022,1261836.0,1261836.0,1
SUMATERA SELATAN,PERDESAAN,MAKANAN,2007,163629.0,163629.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2008,186102.0,186102.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2009,204521.0,204521.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2010,242246.00000000006,242246.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2011,286999.0,286999.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2012,288099.0,288099.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2013,322412.0,322412.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2014,340487.0,340487.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2015,358391.0,358391.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2016,408161.0,408161.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2017,465251.0,465251.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2018,464444.0,464444.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2019,476355.0,476355.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2020,505671.0,505671.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2021,559309.0,559309.0,0
SUMATERA SELATAN,PERDESAAN,MAKANAN,2022,587945.0,587945.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2007,121797.0,121797.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2008,130608.0,130608.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2009,125118.0,125118.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2010,146191.0,146191.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2011,188468.00000000006,188468.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2012,203150.0,203150.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2013,206381.0,206381.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2014,228711.0,228711.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2015,260923.0,260923.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2016,293544.0,293544.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2017,317870.0,317870.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2018,365368.0,365368.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2019,371452.0,371452.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2020,397041.0,397041.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2021,425439.0,425439.0,0
SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2022,432887.0,432887.0,0
SUMATERA SELATAN,PERDESAAN,TOTAL,2007,285425.0,285425.0,0
SUMATERA SELATAN,PERDESAAN,TOTAL,2008,316710.0,316710.0,0
SUMATERA SELATAN,PERDESAAN,TOTAL,2009,329639.0,329639.0,0
SUMATERA SELATAN,PERDESAAN,TOTAL,2010,388436.0,388436.0,0
SUMATERA SELATAN,PERDESAAN,TOTAL,2011,475468.0,475468.0,0
SUMATERA SELATAN,PERDESAAN,TOTAL,2012,491249.0,491249.0,0
SUMATERA SELATAN,PERDESAAN,TOTAL,2013,528792.0,528792.0,0
SUMATERA SELATAN,PERDESAAN,TOTAL,2014,569198.0,569198.0,0
